mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
231.91860637664794,5.861561712430622,0.18829169273376464,0.01888636763257331,500,10,10,,10,balanced,"{'model__n_estimators': 500, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.7964601769911505,0.7272727272727273,0.7433628318584071,0.7184466019417476,0.6875,0.7346084676128066,0.03587896195683768,11,0.929384965831435,0.9234234234234234,0.9366515837104072,0.9248291571753986,0.944954128440367,0.9318486517162062,0.008014352119057353
2.4340200901031492,0.399105294833552,0.09186825752258301,0.01915553395054462,100,20,2,sqrt,,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__class_weight': 'balanced'}",0.7522935779816514,0.7115384615384616,0.75,0.6868686868686869,0.6451612903225806,0.709172403342276,0.040315766000579754,24,0.9658314350797267,0.9563218390804598,0.9680365296803652,0.9678899082568807,0.9726027397260274,0.966136490364692,0.005383631545094609
2.7616907596588134,0.4625901509787928,0.08766660690307618,0.004803388501237937,100,2,2,sqrt,20,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__class_weight': 'balanced'}",0.7692307692307693,0.7378640776699029,0.7522935779816514,0.6875,0.6736842105263158,0.7241145270817279,0.037154877951477275,18,1.0,0.9977116704805492,1.0,1.0,1.0,0.9995423340961098,0.0009153318077803174
12.338027286529542,0.5173772814571976,0.190594482421875,0.03601675953934894,500,20,1,sqrt,30,,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__class_weight': None}",0.7766990291262136,0.76,0.7476635514018691,0.7032967032967034,0.6593406593406593,0.7293999886330891,0.04265397702088835,14,0.9815668202764977,0.9698375870069605,0.9814814814814815,0.9743589743589743,0.9839816933638444,0.9782453112975518,0.005295370451891112
2.4957594871520996,0.5509332818253844,0.08910961151123047,0.03601655821164747,100,5,2,sqrt,30,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__class_weight': 'balanced'}",0.7766990291262136,0.74,0.7358490566037735,0.6875,0.7021276595744681,0.7284351490608911,0.03125982838396168,15,0.9954337899543378,0.9954337899543378,0.9977116704805492,0.9954128440366973,0.9954545454545455,0.9958893279760936,0.0009112666753066534
5.816741180419922,0.7563535065232966,0.13444185256958008,0.01738614994645464,300,5,5,sqrt,10,balanced,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.8037383177570093,0.75,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.732969885773624,0.05674183054801237,13,0.963302752293578,0.9471264367816092,0.9724770642201835,0.963302752293578,0.9770642201834863,0.964654645154487,0.010257495891468935
73.18781967163086,5.3567067705316855,0.09169378280639648,0.00832662324784878,100,5,1,,50,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 50, 'model__class_weight': 'balanced'}",0.7777777777777778,0.7522935779816514,0.7304347826086957,0.74,0.6881720430107527,0.7377356362757755,0.02942885097132527,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.771297597885132,0.7362445779000522,0.18227243423461914,0.024099684134786872,500,2,5,log2,,,"{'model__n_estimators': 500, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': None, 'model__class_weight': None}",0.7524752475247525,0.6875,0.75,0.6521739130434783,0.6067415730337079,0.6897781467203877,0.056341705643749296,28,0.9481132075471698,0.943127962085308,0.9601873536299765,0.9501187648456056,0.955503512880562,0.9514101601977243,0.005914846828820683
1.1873011589050293,0.2794711951451749,0.11007590293884277,0.020660583119102904,100,10,10,log2,,,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': None, 'model__class_weight': None}",0.7450980392156863,0.6236559139784946,0.7289719626168224,0.6046511627906976,0.5476190476190477,0.6499992252441495,0.07551502533164493,30,0.8514851485148515,0.854320987654321,0.8669950738916257,0.8689320388349514,0.8684863523573201,0.8620439202506139,0.0075444864624855425
3.6198707103729246,0.40286596178891376,0.14259629249572753,0.01699454525383434,200,2,10,sqrt,20,balanced,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__class_weight': 'balanced'}",0.7478260869565218,0.6990291262135923,0.7706422018348624,0.6326530612244898,0.6666666666666666,0.7033634285792265,0.05073215131268334,25,0.9115646258503401,0.9149425287356322,0.918552036199095,0.9099307159353349,0.9166666666666666,0.9143313146774139,0.0031831361283141514
