mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1490846633911134,0.07443964167384381,0.02228693962097168,0.002786207473703816,20,1,,10,gini,balanced,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 10, 'model__criterion': 'gini', 'model__class_weight': 'balanced'}",0.6545454545454545,0.7047619047619048,0.6607142857142857,0.6896551724137931,0.5631067961165048,0.6545567227103886,0.04930206133531039,3,0.9290617848970252,0.92,0.9300225733634312,0.9230769230769231,0.903370786516854,0.9211064135708467,0.00961712393687315
1.4392982959747314,0.2949065625725194,0.04429502487182617,0.010844170837792598,20,1,,5,entropy,,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 5, 'model__criterion': 'entropy', 'model__class_weight': None}",0.6236559139784946,0.5813953488372093,0.5454545454545454,0.6915887850467289,0.5476190476190477,0.5979427281872052,0.05475773882243538,20,0.7019498607242339,0.7359550561797753,0.7777777777777778,0.8115942028985508,0.7608695652173914,0.7576292925595458,0.037144700896716475
0.2553588390350342,0.02185162523058757,0.02609081268310547,0.0028842924094014026,50,5,sqrt,3,log_loss,balanced,"{'model__min_samples_split': 50, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 3, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.6601941747572816,0.49523809523809526,0.5813953488372093,0.576271186440678,0.5777777777777777,0.5781753166102084,0.05219162411162417,26,0.6956521739130435,0.6571428571428571,0.6140350877192983,0.642023346303502,0.6631016042780749,0.6543910138713551,0.026711384581371143
1.1344035148620606,0.05241140066052698,0.023226594924926756,0.0009326178889660482,20,1,,10,log_loss,,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 10, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.6206896551724138,0.6262626262626263,0.5945945945945946,0.6857142857142857,0.5934065934065934,0.6241335510301028,0.03354184293196745,12,0.8755760368663594,0.9142857142857143,0.8915094339622641,0.9248826291079812,0.8746928746928747,0.8961893377830388,0.020296262756599626
1.1649200439453125,0.04542241065623558,0.02286067008972168,0.0006329718563166168,2,5,,10,log_loss,balanced,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 10, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.6260869565217392,0.5769230769230769,0.591304347826087,0.6666666666666666,0.6551724137931034,0.6232306923461346,0.034867757025059974,13,0.9277899343544858,0.9373549883990719,0.9435665914221218,0.9504504504504504,0.9106382978723404,0.933960052499694,0.01383993497981572
0.16580615043640137,0.00884659471302815,0.024016761779785158,0.0014537566915403732,20,20,log2,10,log_loss,,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.6213592233009708,0.6666666666666666,0.6086956521739131,0.5684210526315789,0.4791666666666667,0.5888618522879592,0.0631726331891597,22,0.708433734939759,0.7122641509433962,0.7089201877934272,0.7169811320754716,0.7181818181818181,0.7129562047867746,0.0040181632680528325
0.16799044609069824,0.004310232297495988,0.023871088027954103,0.0011012319113037064,5,2,log2,,entropy,,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'entropy', 'model__class_weight': None}",0.6792452830188679,0.660377358490566,0.6095238095238096,0.6037735849056604,0.5714285714285714,0.624869721473495,0.03938018407699733,10,0.966824644549763,0.9501187648456056,0.9397590361445783,0.9461358313817331,0.955503512880562,0.9516683579604484,0.009157111681293703
0.1806046485900879,0.005205344886918858,0.022630596160888673,0.0016776091961243573,50,5,sqrt,,log_loss,balanced,"{'model__min_samples_split': 50, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.7175572519083969,0.6837606837606838,0.5789473684210527,0.6461538461538462,0.5660377358490566,0.6384913772186072,0.05857380851000939,5,0.7918367346938775,0.7750556792873051,0.8008658008658008,0.8016877637130801,0.782608695652174,0.7904109348424475,0.010345654234567394
0.17056822776794434,0.008263437794742551,0.024054288864135742,0.001160058989684661,10,10,sqrt,3,log_loss,,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 3, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.6601941747572816,0.4954128440366973,0.6086956521739131,0.37681159420289856,0.5617977528089888,0.5405824035959559,0.09824219927755831,29,0.6956521739130435,0.684931506849315,0.6109510086455331,0.4900662251655629,0.6556473829201102,0.6274496594987129,0.07469574400535892
0.17911701202392577,0.01707637711796298,0.023485136032104493,0.00115095680846783,50,10,sqrt,,entropy,,"{'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'entropy', 'model__class_weight': None}",0.6727272727272727,0.5945945945945946,0.5504587155963303,0.6153846153846154,0.5473684210526316,0.5961067238710889,0.04626833682823503,21,0.7589498806682577,0.7464788732394366,0.7223587223587223,0.7794432548179872,0.7614678899082569,0.7537397241985322,0.018894597085418862
